age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
34.0;entrepreneur;married;basic.6y;unknown;yes;no;cellular;nov;mon;788;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;yes
31.0;admin.;married;high.school;no;no;no;telephone;may;tue;16;10;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
37.0;admin.;married;university.degree;no;yes;no;cellular;may;fri;286;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no
60.0;retired;married;high.school;unknown;yes;no;telephone;may;fri;597;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
53.0;self-employed;married;university.degree;no;no;no;cellular;aug;thu;131;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37.0;technician;married;professional.course;no;yes;no;telephone;apr;mon;481;1;999;0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;yes
23.0;admin.;single;university.degree;no;no;no;cellular;apr;wed;341;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
28.0;services;married;high.school;no;yes;no;telephone;may;tue;176;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
32.0;technician;single;professional.course;no;yes;no;cellular;may;mon;242;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;no
43.0;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;177;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
52.0;technician;married;professional.course;no;yes;yes;cellular;sep;mon;211;1;999;1;failure;-3.4;92.37899999999999;-29.8;0.797;5017.5;yes
39.0;services;married;unknown;unknown;no;no;cellular;jul;wed;146;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
22.0;admin.;single;university.degree;no;yes;no;cellular;sep;mon;194;2;999;3;failure;-1.1;94.199;-37.5;0.882;4963.6;yes
55.0;retired;married;high.school;no;no;no;telephone;may;fri;924;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
57.0;self-employed;married;professional.course;no;yes;no;cellular;jul;tue;1056;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes
62.0;technician;married;unknown;no;unknown;unknown;cellular;jul;mon;220;3;999;1;failure;-1.7;94.215;-40.3;0.8270000000000001;4991.6;yes
48.0;blue-collar;married;basic.6y;unknown;no;no;cellular;apr;fri;576;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no
27.0;admin.;single;high.school;no;yes;no;cellular;apr;fri;108;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
42.0;admin.;divorced;university.degree;no;yes;no;telephone;jul;mon;339;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no
36.0;admin.;single;high.school;no;no;no;cellular;jul;thu;165;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
59.0;admin.;divorced;high.school;no;no;no;cellular;nov;thu;357;3;3;2;success;-1.1;94.76700000000001;-50.8;1.05;4963.6;yes
35.0;blue-collar;married;high.school;no;no;no;telephone;jun;thu;992;2;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;yes
37.0;unemployed;married;university.degree;unknown;yes;no;cellular;jun;mon;614;3;3;2;success;-1.7;94.055;-39.8;0.754;4991.6;yes
29.0;admin.;single;university.degree;no;yes;no;cellular;aug;thu;184;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
30.0;technician;unknown;university.degree;no;no;no;cellular;mar;mon;173;2;6;2;success;-1.8;93.369;-34.8;0.639;5008.7;yes
56.0;self-employed;married;basic.9y;no;yes;no;cellular;aug;thu;176;7;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
38.0;blue-collar;married;basic.6y;unknown;no;no;telephone;jun;tue;1045;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
24.0;blue-collar;single;high.school;no;yes;no;cellular;may;fri;858;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;yes
51.0;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;665;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
48.0;management;married;university.degree;no;no;yes;cellular;nov;fri;591;1;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8;yes
24.0;unemployed;single;high.school;no;yes;no;cellular;may;mon;699;1;13;2;failure;-1.8;93.876;-40.0;0.6970000000000001;5008.7;yes
58.0;admin.;married;university.degree;no;yes;no;cellular;mar;mon;549;5;999;2;failure;-1.8;93.369;-34.8;0.6459999999999999;5008.7;no
31.0;management;married;high.school;no;no;no;cellular;jul;mon;1272;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;yes
59.0;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;159;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no
46.0;housemaid;married;basic.4y;unknown;no;no;cellular;jul;fri;550;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
30.0;admin.;single;university.degree;no;no;no;cellular;jun;tue;482;2;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;yes
42.0;admin.;married;university.degree;no;yes;no;cellular;jul;mon;144;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
27.0;blue-collar;married;basic.4y;unknown;no;no;cellular;may;mon;877;7;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;yes
31.0;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;250;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
30.0;admin.;single;university.degree;no;yes;no;cellular;aug;wed;89;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
58.0;admin.;single;university.degree;no;no;no;telephone;may;mon;1234;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
19.0;student;single;unknown;no;yes;yes;cellular;apr;fri;72;4;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
39.0;technician;married;professional.course;no;no;yes;cellular;may;thu;831;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no
61.0;admin.;married;high.school;no;yes;no;cellular;nov;wed;300;1;21;5;failure;-1.1;94.76700000000001;-50.8;1.044;4963.6;yes
44.0;admin.;married;high.school;no;yes;no;telephone;may;fri;43;5;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no
66.0;retired;married;basic.4y;no;yes;yes;telephone;nov;thu;1127;1;999;0;nonexistent;-3.4;92.649;-30.1;0.7140000000000001;5017.5;yes
40.0;blue-collar;married;basic.9y;unknown;no;yes;cellular;jul;fri;49;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
53.0;technician;married;professional.course;unknown;yes;no;telephone;jun;thu;939;6;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;no
48.0;admin.;divorced;high.school;no;yes;no;cellular;nov;mon;191;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
59.0;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;mon;106;10;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
28.0;self-employed;single;university.degree;no;yes;yes;cellular;mar;wed;217;1;999;1;failure;-1.8;93.369;-34.8;0.6509999999999999;5008.7;no
28.0;admin.;married;high.school;no;no;yes;telephone;jun;fri;260;2;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
25.0;technician;single;university.degree;no;no;no;cellular;jul;tue;460;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;yes
32.0;admin.;married;professional.course;no;yes;no;cellular;oct;tue;169;1;999;0;nonexistent;-3.4;92.431;-26.9;0.742;5017.5;no
42.0;management;divorced;unknown;no;yes;no;cellular;aug;wed;137;2;4;1;success;-2.9;92.20100000000001;-31.4;0.879;5076.2;yes
36.0;management;married;basic.6y;no;yes;yes;cellular;aug;thu;354;3;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.873;5076.2;yes
30.0;housemaid;married;high.school;unknown;no;no;telephone;may;thu;200;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
56.0;unknown;married;unknown;no;no;no;telephone;oct;fri;235;1;999;0;nonexistent;-0.1;93.79799999999999;-40.4;5.045;5195.8;yes
27.0;unemployed;married;basic.6y;unknown;no;no;cellular;jul;wed;72;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
32.0;technician;married;professional.course;no;no;no;telephone;jun;wed;188;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
31.0;blue-collar;single;high.school;no;yes;yes;telephone;jun;mon;325;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no
30.0;blue-collar;married;basic.9y;no;no;no;cellular;may;tue;52;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no
29.0;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;366;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;yes
33.0;blue-collar;married;basic.4y;no;no;yes;cellular;may;wed;496;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;yes
28.0;blue-collar;single;high.school;no;yes;no;telephone;apr;thu;771;1;999;0;nonexistent;-1.8;93.075;-47.1;1.483;5099.1;yes
28.0;blue-collar;single;basic.9y;no;yes;no;cellular;apr;thu;315;1;2;1;success;-1.8;93.075;-47.1;1.365;5099.1;yes
48.0;blue-collar;married;high.school;no;yes;yes;telephone;jun;thu;677;3;999;0;nonexistent;1.4;94.465;-41.8;4.955;5228.1;yes
56.0;technician;married;basic.4y;no;no;no;cellular;oct;thu;306;3;3;1;success;-3.4;92.431;-26.9;0.733;5017.5;yes
39.0;blue-collar;married;basic.9y;no;yes;no;cellular;jul;fri;635;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;yes
27.0;admin.;single;university.degree;no;no;no;cellular;jul;wed;919;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;yes
43.0;services;married;high.school;unknown;yes;no;cellular;may;thu;974;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;yes
29.0;admin.;single;high.school;no;yes;yes;cellular;mar;mon;257;1;999;0;nonexistent;-1.8;93.369;-34.8;0.6459999999999999;5008.7;yes
47.0;admin.;divorced;university.degree;no;yes;no;telephone;jun;fri;2653;3;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;yes
31.0;technician;single;professional.course;no;yes;no;cellular;aug;tue;162;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
27.0;technician;single;high.school;no;yes;no;telephone;may;thu;43;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
39.0;entrepreneur;;high.school;no;unknown;unknown;telephone;jun;mon;440;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no
35.0;unemployed;married;high.school;no;yes;no;cellular;aug;mon;362;1;6;1;success;-1.7;94.027;-38.3;0.904;4991.6;yes
31.0;services;single;professional.course;no;yes;no;telephone;jun;fri;202;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
41.0;management;married;university.degree;no;yes;no;cellular;may;thu;93;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no
34.0;entrepreneur;single;university.degree;no;yes;no;cellular;nov;mon;113;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
40.0;services;married;basic.9y;no;no;no;cellular;nov;wed;76;6;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
48.0;self-employed;married;university.degree;no;no;no;telephone;jun;fri;467;3;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;yes
70.0;retired;married;basic.4y;no;no;no;cellular;dec;wed;546;2;999;0;nonexistent;-3.0;92.713;-33.0;0.715;5023.5;yes
44.0;technician;married;professional.course;no;no;no;telephone;may;fri;124;3;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no
58.0;retired;married;basic.4y;no;no;no;cellular;apr;thu;266;1;999;1;failure;-1.8;93.075;-47.1;1.365;5099.1;yes
29.0;admin.;single;university.degree;no;yes;yes;cellular;jun;thu;449;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
46.0;admin.;married;high.school;no;no;yes;cellular;aug;wed;871;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
48.0;technician;married;high.school;no;yes;no;cellular;oct;thu;215;2;999;0;nonexistent;-3.4;92.431;-26.9;0.722;5017.5;yes
36.0;self-employed;married;university.degree;no;no;yes;cellular;may;mon;159;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.264;5099.1;no
34.0;admin.;single;university.degree;no;no;no;cellular;may;fri;134;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no
58.0;technician;married;basic.9y;no;yes;no;cellular;aug;mon;324;1;999;0;nonexistent;-1.7;94.027;-38.3;0.904;4991.6;yes
34.0;management;married;university.degree;no;yes;no;cellular;apr;fri;416;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
49.0;entrepreneur;married;university.degree;no;no;yes;cellular;apr;mon;281;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
54.0;technician;married;professional.course;no;no;no;telephone;may;wed;796;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
23.0;student;single;high.school;no;no;no;cellular;mar;wed;128;1;999;0;nonexistent;-1.8;93.369;-34.8;0.644;5008.7;yes
32.0;unemployed;divorced;basic.4y;no;no;yes;telephone;jun;fri;19;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
31.0;admin.;married;university.degree;no;no;no;telephone;jul;mon;7;1;999;0;nonexistent;-1.7;94.215;-40.3;0.889;4991.6;no
58.0;services;married;high.school;unknown;no;no;cellular;jul;thu;224;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
34.0;technician;married;professional.course;no;no;no;cellular;aug;wed;1148;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
34.0;blue-collar;single;basic.9y;unknown;no;yes;telephone;may;thu;110;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
46.0;housemaid;married;basic.4y;no;no;no;telephone;may;wed;506;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;yes
36.0;management;divorced;university.degree;no;yes;no;cellular;sep;tue;337;1;6;1;success;-1.1;94.199;-37.5;0.8809999999999999;4963.6;yes
29.0;technician;single;professional.course;no;yes;no;cellular;aug;wed;472;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
33.0;management;married;university.degree;no;yes;no;cellular;jul;tue;429;1;999;0;nonexistent;-2.9;92.469;-33.6;1.044;5076.2;yes
53.0;technician;single;professional.course;unknown;no;no;telephone;may;tue;360;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no
36.0;admin.;married;university.degree;no;yes;no;telephone;jun;fri;11;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
42.0;technician;single;professional.course;unknown;yes;no;telephone;may;mon;152;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
47.0;management;married;university.degree;no;yes;yes;telephone;may;fri;107;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
25.0;admin.;single;university.degree;no;yes;no;cellular;aug;fri;255;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.8809999999999999;5076.2;yes
30.0;admin.;single;university.degree;no;yes;yes;cellular;may;mon;22;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;no
56.0;blue-collar;divorced;basic.9y;no;yes;no;cellular;nov;wed;1265;3;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;yes
34.0;management;married;university.degree;no;no;no;cellular;apr;mon;163;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
64.0;retired;married;high.school;no;no;no;cellular;nov;mon;146;1;3;1;success;-3.4;92.649;-30.1;0.7140000000000001;5017.5;yes
33.0;services;married;high.school;no;yes;no;cellular;may;tue;737;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;yes
42.0;technician;married;high.school;no;yes;no;cellular;apr;thu;163;1;999;0;nonexistent;-1.8;93.075;-47.1;1.406;5099.1;yes
32.0;technician;single;professional.course;no;no;no;cellular;may;fri;153;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;yes
35.0;technician;married;high.school;no;yes;no;telephone;aug;fri;129;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
33.0;blue-collar;married;basic.9y;no;no;no;cellular;nov;thu;593;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;yes
31.0;admin.;divorced;university.degree;no;yes;yes;cellular;mar;mon;174;2;999;1;failure;-1.8;92.84299999999999;-50.0;1.56;5099.1;yes
32.0;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;923;3;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;yes
32.0;admin.;single;university.degree;no;yes;no;telephone;nov;fri;2184;2;999;1;failure;-3.4;92.649;-30.1;0.7140000000000001;5017.5;yes
34.0;unemployed;single;university.degree;no;yes;no;cellular;jun;tue;167;2;999;0;nonexistent;-1.7;94.055;-39.8;0.7609999999999999;4991.6;yes
36.0;services;divorced;high.school;no;no;no;cellular;jul;wed;532;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;yes
36.0;admin.;single;university.degree;no;yes;no;cellular;nov;tue;82;1;999;1;failure;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no
31.0;admin.;single;high.school;no;no;no;cellular;jul;tue;355;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
30.0;self-employed;single;university.degree;no;no;no;telephone;jun;wed;587;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
31.0;services;married;basic.9y;no;yes;no;cellular;jul;wed;537;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;yes
31.0;admin.;single;university.degree;no;yes;no;cellular;aug;tue;465;6;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
55.0;retired;married;university.degree;unknown;yes;no;telephone;jun;thu;1012;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;yes
27.0;technician;married;professional.course;no;yes;no;cellular;may;mon;275;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;no
33.0;services;married;high.school;no;yes;no;telephone;jul;tue;32;7;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
59.0;technician;married;unknown;no;no;no;telephone;jun;tue;131;4;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
47.0;blue-collar;married;high.school;no;yes;no;cellular;may;fri;934;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.25;5099.1;yes
36.0;admin.;married;high.school;no;yes;no;cellular;aug;fri;171;11;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
39.0;technician;divorced;high.school;no;no;no;cellular;mar;mon;174;1;3;1;success;-1.8;93.369;-34.8;0.639;5008.7;yes
56.0;self-employed;married;basic.9y;no;yes;no;cellular;aug;thu;793;5;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;yes
27.0;student;single;high.school;no;no;no;cellular;jul;thu;64;3;999;0;nonexistent;-2.9;92.469;-33.6;0.927;5076.2;no
40.0;blue-collar;married;professional.course;no;no;no;telephone;jun;mon;883;1;999;1;failure;-2.9;92.963;-40.8;1.215;5076.2;yes
29.0;services;single;high.school;no;no;no;cellular;jun;wed;725;2;3;1;success;-2.9;92.963;-40.8;1.26;5076.2;yes
36.0;services;married;high.school;no;no;no;cellular;may;thu;227;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no
70.0;admin.;married;basic.4y;no;no;no;cellular;sep;tue;1962;1;999;2;failure;-3.4;92.37899999999999;-29.8;0.77;5017.5;yes
38.0;admin.;divorced;basic.9y;no;no;no;cellular;oct;wed;139;2;999;3;failure;-1.1;94.601;-49.5;1.016;4963.6;no
31.0;technician;divorced;high.school;no;no;no;cellular;aug;mon;50;5;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
26.0;student;single;basic.9y;no;yes;no;cellular;mar;mon;1447;2;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.811;5099.1;yes
66.0;retired;married;high.school;no;unknown;unknown;cellular;mar;tue;881;3;999;1;failure;-1.8;93.369;-34.8;0.6459999999999999;5008.7;yes
27.0;unemployed;single;university.degree;no;yes;yes;cellular;jul;thu;538;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;yes
33.0;blue-collar;married;basic.9y;no;no;no;cellular;aug;fri;79;1;999;1;failure;-2.9;92.20100000000001;-31.4;0.8809999999999999;5076.2;yes
32.0;admin.;married;basic.9y;no;yes;no;cellular;jul;tue;129;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
59.0;technician;married;basic.4y;unknown;yes;yes;cellular;jul;thu;709;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;yes
47.0;services;married;basic.6y;no;no;no;telephone;jun;fri;108;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
37.0;admin.;single;basic.9y;no;yes;yes;cellular;may;wed;147;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no
51.0;unemployed;married;high.school;unknown;yes;no;telephone;jun;wed;204;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
58.0;blue-collar;married;basic.9y;no;yes;no;cellular;nov;tue;158;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no
21.0;student;single;basic.9y;no;yes;no;cellular;mar;wed;136;2;999;1;failure;-1.8;93.369;-34.8;0.655;5008.7;yes
30.0;technician;single;high.school;no;no;no;cellular;aug;mon;638;4;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;yes
45.0;technician;single;professional.course;unknown;yes;no;telephone;jun;fri;293;3;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1;no
45.0;admin.;married;basic.9y;unknown;no;no;telephone;jun;fri;973;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
41.0;blue-collar;single;basic.6y;unknown;no;no;cellular;may;fri;103;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no
55.0;admin.;married;high.school;no;no;no;telephone;jul;wed;229;1;9;1;success;-1.7;94.215;-40.3;0.802;4991.6;yes
38.0;management;divorced;university.degree;no;yes;no;cellular;apr;mon;182;2;6;1;success;-1.8;93.749;-34.6;0.645;5008.7;yes
55.0;admin.;divorced;university.degree;no;no;no;cellular;jul;thu;119;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no
42.0;blue-collar;divorced;basic.6y;no;yes;no;cellular;may;wed;16;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no
50.0;admin.;married;professional.course;no;no;no;cellular;jul;tue;1001;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes
